0.07 -0.475 0.007875 6.61225e-015
0.07 -0.475 0.00825 1.27623e-017
0.07 -0.475 0.008625 4.32744e-017
0.07 -0.475 0.009 1.48672e-018
0.07 -0.475 0.009375 7.06476e-018
0.07 -0.475 0.00975 3.50069e-019
0.07 -0.475 0.010125 -2.76997e-018
0.07 -0.475 0.0105 -9.83876e-019
0.07 -0.475 0.010875 1.38335e-018
0.07 -0.475 0.01125 2.03172e-018
0.07 -0.475 0.011625 -8.51837e-019
0.07 -0.475 0.012 -4.85719e-018
0.07 -0.475 0.012375 4.92693e-018
0.07 -0.475 0.01275 -2.87131e-018
0.07 -0.475 0.013125 -3.70487e-018
0.07 -0.475 0.0135 9.75098e-019
0.07 -0.475 0.013875 -1.8939e-018
0.07 -0.475 0.01425 3.63983e-018
0.07 -0.475 0.014625 -5.0558e-018
0.07 -0.45 0.007875 2.01513e-018
0.07 -0.45 0.00825 5.4707e-013
0.07 -0.45 0.008625 1.93316e-017
0.07 -0.45 0.009 6.01404e-018
0.07 -0.45 0.009375 2.23563e-016
0.07 -0.45 0.00975 0.000357238
0.07 -0.45 0.010125 -1.57068e-018
0.07 -0.45 0.0105 -6.16952e-019
0.07 -0.45 0.010875 -1.01281e-018
0.07 -0.45 0.01125 7.2746e-018
0.07 -0.45 0.011625 -2.20328e-018
0.07 -0.45 0.012 -6.05141e-019
0.07 -0.45 0.012375 -1.34922e-019
0.07 -0.45 0.01275 1.23568e-018
0.07 -0.45 0.013125 -7.87375e-019
0.07 -0.45 0.0135 -5.22992e-018
0.07 -0.45 0.013875 -1.8507e-018
0.07 -0.45 0.01425 6.03548e-018
0.07 -0.45 0.014625 2.77057e-018
0.07 -0.425 0.007875 1.53101e-009
0.07 -0.425 0.00825 1.32472e-012
0.07 -0.425 0.008625 0.000147643
0.07 -0.425 0.009 6.68169e-017
0.07 -0.425 0.009375 -4.88717e-018
0.07 -0.425 0.00975 7.96216e-017
0.07 -0.425 0.010125 2.09437e-018
