0.07 -0.475 0.000375 0.0102392
0.07 -0.475 0.00075 0.0132734
0.07 -0.475 0.001125 0.0128161
0.07 -0.475 0.0015 0.0107012
0.07 -0.475 0.001875 0.00750351
0.07 -0.475 0.00225 0.00896064
0.07 -0.475 0.002625 0.0058922
0.07 -0.475 0.003 0.00414271
0.07 -0.475 0.003375 0.00446658
0.07 -0.475 0.00375 0.0033151
0.07 -0.475 0.004125 0.00244838
0.07 -0.475 0.0045 0.00184052
0.07 -0.475 0.004875 0.000867235
0.07 -0.475 0.00525 0.000317635
0.07 -0.475 0.005625 0.000403807
0.07 -0.475 0.006 0.00105899
0.07 -0.475 0.006375 4.032e-005
0.07 -0.475 0.00675 3.83178e-005
0.07 -0.475 0.007125 0.000228548
0.07 -0.45 0.000375 0.012192
0.07 -0.45 0.00075 0.0130299
0.07 -0.45 0.001125 0.012455
0.07 -0.45 0.0015 0.011638
0.07 -0.45 0.001875 0.00982088
0.07 -0.45 0.00225 0.00802116
0.07 -0.45 0.002625 0.00645665
0.07 -0.45 0.003 0.00656347
0.07 -0.45 0.003375 0.006193
0.07 -0.45 0.00375 0.00346176
0.07 -0.45 0.004125 0.00270632
0.07 -0.45 0.0045 0.00275082
0.07 -0.45 0.004875 0.000973276
0.07 -0.45 0.00525 0.000658531
0.07 -0.45 0.005625 0.000309519
0.07 -0.45 0.006 0.000194312
0.07 -0.45 0.006375 0.000162143
0.07 -0.45 0.00675 3.08439e-006
0.07 -0.45 0.007125 2.69063e-005
0.07 -0.425 0.000375 0.0101123
0.07 -0.425 0.00075 0.0109074
0.07 -0.425 0.001125 0.0114502
0.07 -0.425 0.0015 0.0101081
0.07 -0.425 0.001875 0.00823571
0.07 -0.425 0.00225 0.00860009
0.07 -0.425 0.002625 0.00795328
0.07 -0.425 0.003 0.00663454
0.07 -0.425 0.003375 0.00489686
0.07 -0.425 0.00375 0.00404642
0.07 -0.425 0.004125 0.00235911
0.07 -0.425 0.0045 0.00165082
0.07 -0.425 0.004875 0.00136012
