0.07 -0.975 0.007875 7.07774e-019
0.07 -0.975 0.00825 -3.86137e-018
0.07 -0.975 0.008625 -1.4072e-018
0.07 -0.975 0.009 -1.99049e-019
0.07 -0.975 0.009375 3.45639e-018
0.07 -0.975 0.00975 2.46679e-018
0.07 -0.975 0.010125 -1.64037e-018
0.07 -0.975 0.0105 1.77659e-018
0.07 -0.975 0.010875 -5.12763e-019
0.07 -0.975 0.01125 7.14205e-018
0.07 -0.975 0.011625 4.22695e-018
0.07 -0.975 0.012 -2.42412e-018
0.07 -0.975 0.012375 4.14003e-019
0.07 -0.975 0.01275 -1.77572e-018
0.07 -0.975 0.013125 -1.39727e-020
0.07 -0.975 0.0135 -4.82883e-018
0.07 -0.975 0.013875 8.019e-019
0.07 -0.975 0.01425 2.08747e-018
0.07 -0.975 0.014625 3.11697e-018
0.07 -0.95 0.007875 5.37166e-018
0.07 -0.95 0.00825 4.73552e-018
0.07 -0.95 0.008625 6.966e-020
0.07 -0.95 0.009 -5.08395e-018
0.07 -0.95 0.009375 -1.51679e-018
0.07 -0.95 0.00975 3.59667e-019
0.07 -0.95 0.010125 1.79381e-018
0.07 -0.95 0.0105 -2.9871e-018
0.07 -0.95 0.010875 -1.79044e-018
0.07 -0.95 0.01125 3.09099e-018
0.07 -0.95 0.011625 2.51623e-018
0.07 -0.95 0.012 -4.77807e-018
0.07 -0.95 0.012375 5.31987e-018
0.07 -0.95 0.01275 -2.6547e-018
0.07 -0.95 0.013125 -6.73462e-019
0.07 -0.95 0.0135 2.49837e-019
0.07 -0.95 0.013875 -1.46035e-018
0.07 -0.95 0.01425 2.66558e-019
0.07 -0.95 0.014625 2.63516e-018
0.07 -0.925 0.007875 3.63845e-018
0.07 -0.925 0.00825 2.55843e-018
0.07 -0.925 0.008625 2.04887e-018
0.07 -0.925 0.009 -1.77856e-018
0.07 -0.925 0.009375 1.63284e-018
0.07 -0.925 0.00975 1.23743e-018
0.07 -0.925 0.010125 -1.31439e-018
0.07 -0.925 0.0105 -1.92402e-019
0.07 -0.925 0.010875 5.35938e-019
0.07 -0.925 0.01125 3.04932e-019
0.07 -0.925 0.011625 -4.1183e-018
0.07 -0.925 0.012 1.051e-018
0.07 -0.925 0.012375 -3.35346e-018
0.07 -0.925 0.01275 -7.19456e-019
0.07 -0.925 0.013125 3.44233e-018
0.07 -0.925 0.0135 -4.71702e-018
0.07 -0.925 0.013875 -1.3495e-018
0.07 -0.925 0.01425 1.37744e-018
0.07 -0.925 0.014625 1.97931e-018
