0.07 -0.475 0.000375 0.0111419
0.07 -0.475 0.00075 0.011489
0.07 -0.475 0.001125 0.0117863
0.07 -0.475 0.0015 0.0115584
0.07 -0.475 0.001875 0.0107417
0.07 -0.475 0.00225 0.00872462
0.07 -0.475 0.002625 0.00794447
0.07 -0.475 0.003 0.006175
0.07 -0.475 0.003375 0.00406989
0.07 -0.475 0.00375 0.00244159
0.07 -0.475 0.004125 0.00138313
0.07 -0.475 0.0045 0.00165222
0.07 -0.475 0.004875 0.00069551
0.07 -0.475 0.00525 0.000462122
0.07 -0.475 0.005625 7.45215e-005
0.07 -0.475 0.006 0.000683819
0.07 -0.475 0.006375 8.51869e-005
0.07 -0.475 0.00675 6.72148e-005
0.07 -0.475 0.007125 2.51202e-005
0.07 -0.45 0.000375 0.0108249
0.07 -0.45 0.00075 0.0130032
0.07 -0.45 0.001125 0.0120982
0.07 -0.45 0.0015 0.0125251
0.07 -0.45 0.001875 0.00990561
0.07 -0.45 0.00225 0.00972253
0.07 -0.45 0.002625 0.00627961
0.07 -0.45 0.003 0.00571024
0.07 -0.45 0.003375 0.00514618
0.07 -0.45 0.00375 0.00374146
0.07 -0.45 0.004125 0.00294418
0.07 -0.45 0.0045 0.00188819
0.07 -0.45 0.004875 0.000696014
0.07 -0.45 0.00525 0.000596322
0.07 -0.45 0.005625 0.000505973
0.07 -0.45 0.006 9.61103e-005
0.07 -0.45 0.006375 0.000137441
0.07 -0.45 0.00675 5.16894e-006
0.07 -0.45 0.007125 2.77206e-005
0.07 -0.425 0.000375 0.0116958
0.07 -0.425 0.00075 0.0119306
0.07 -0.425 0.001125 0.0112706
0.07 -0.425 0.0015 0.0122257
0.07 -0.425 0.001875 0.010534
0.07 -0.425 0.00225 0.00837694
0.07 -0.425 0.002625 0.00764616
0.07 -0.425 0.003 0.00604084
0.07 -0.425 0.003375 0.00483724
0.07 -0.425 0.00375 0.00369372
0.07 -0.425 0.004125 0.0035793
0.07 -0.425 0.0045 0.00252345
0.07 -0.425 0.004875 0.000421104
0.07 -0.425 0.00525 0.000529573
0.07 -0.425 0.005625 0.00152023
0.07 -0.425 0.006 0.00039538
0.07 -0.425 0.006375 0.000326174
0.07 -0.425 0.00675 5.82573e-006
0.07 -0.425 0.007125 0.000244475
0.07 -0.4 0.000375 0.0115589
0.07 -0.4 0.00075 0.0110828
0.07 -0.4 0.001125 0.0092656
0.07 -0.4 0.0015 0.0103594
0.07 -0.4 0.001875 0.0109817
0.07 -0.4 0.00225 0.0101233
0.07 -0.4 0.002625 0.0094339
0.07 -0.4 0.003 0.0074116
0.07 -0.4 0.003375 0.00571599
0.07 -0.4 0.00375 0.00475238
0.07 -0.4 0.004125 0.00439005
0.07 -0.4 0.0045 0.00305432
0.07 -0.4 0.004875 0.00193957
0.07 -0.4 0.00525 0.00130607
0.07 -0.4 0.005625 0.000412387
0.07 -0.4 0.006 0.000566005
0.07 -0.4 0.006375 8.08527e-005
0.07 -0.4 0.00675 0.000144826
0.07 -0.4 0.007125 0.000161501
0.07 -0.375 0.000375 0.0115137
0.07 -0.375 0.00075 0.00890581
0.07 -0.375 0.001125 0.00996858
0.07 -0.375 0.0015 0.00983817
0.07 -0.375 0.001875 0.0108787
0.07 -0.375 0.00225 0.00967428
0.07 -0.375 0.002625 0.00849
0.07 -0.375 0.003 0.00683872
0.07 -0.375 0.003375 0.00475796
0.07 -0.375 0.00375 0.00614813
0.07 -0.375 0.004125 0.00594061
0.07 -0.375 0.0045 0.00349329
0.07 -0.375 0.004875 0.00161633
0.07 -0.375 0.00525 0.0014611
0.07 -0.375 0.005625 0.00108514
0.07 -0.375 0.006 0.000907468
0.07 -0.375 0.006375 0.000723713
0.07 -0.375 0.00675 0.000125132
0.07 -0.375 0.007125 0.000106103
0.07 -0.35 0.000375 0.0114953
0.07 -0.35 0.00075 0.0108089
0.07 -0.35 0.001125 0.0126442
0.07 -0.35 0.0015 0.00722652
0.07 -0.35 0.001875 0.00602329
0.07 -0.35 0.00225 0.0105499
0.07 -0.35 0.002625 0.00642367
0.07 -0.35 0.003 0.00777135
0.07 -0.35 0.003375 0.00616733
0.07 -0.35 0.00375 0.00330841
0.07 -0.35 0.004125 0.00435787
0.07 -0.35 0.0045 0.0036246
0.07 -0.35 0.004875 0.00318321
0.07 -0.35 0.00525 0.00213651
0.07 -0.35 0.005625 0.00160504
0.07 -0.35 0.006 0.00062969
0.07 -0.35 0.006375 0.000747907
0.07 -0.35 0.00675 0.000279118
0.07 -0.35 0.007125 0.000371453
0.07 -0.325 0.000375 0.0109136
0.07 -0.325 0.00075 0.00958371
0.07 -0.325 0.001125 0.00879192
0.07 -0.325 0.0015 0.00925819
0.07 -0.325 0.001875 0.00978945
0.07 -0.325 0.00225 0.0051868
0.07 -0.325 0.002625 0.00777493
0.07 -0.325 0.003 0.00814287
0.07 -0.325 0.003375 0.005365
0.07 -0.325 0.00375 0.00610075
0.07 -0.325 0.004125 0.00509255
