0.07 -0.975 0.000375 0.000142948
0.07 -0.975 0.00075 1.13651e-005
0.07 -0.975 0.001125 4.42385e-008
0.07 -0.975 0.0015 1.33035e-010
0.07 -0.975 0.001875 1.59863e-015
0.07 -0.975 0.00225 2.75963e-017
0.07 -0.975 0.002625 4.62832e-019
0.07 -0.975 0.003 -9.23788e-019
0.07 -0.975 0.003375 2.75635e-018
0.07 -0.975 0.00375 -2.64615e-018
0.07 -0.975 0.004125 6.99541e-019
0.07 -0.975 0.0045 -5.7547e-018
0.07 -0.975 0.004875 -4.39953e-018
0.07 -0.975 0.00525 4.24099e-018
0.07 -0.975 0.005625 4.24065e-019
0.07 -0.975 0.006 2.79137e-018
0.07 -0.975 0.006375 7.93889e-018
0.07 -0.975 0.00675 2.29161e-018
0.07 -0.975 0.007125 -1.85716e-018
0.07 -0.95 0.000375 0.00116382
0.07 -0.95 0.00075 8.55326e-005
0.07 -0.95 0.001125 4.56481e-008
0.07 -0.95 0.0015 1.22305e-009
0.07 -0.95 0.001875 2.27808e-010
0.07 -0.95 0.00225 4.58269e-016
0.07 -0.95 0.002625 7.76738e-017
0.07 -0.95 0.003 2.61842e-019
0.07 -0.95 0.003375 -4.31281e-018
0.07 -0.95 0.00375 -4.66662e-018
0.07 -0.95 0.004125 -3.69945e-018
0.07 -0.95 0.0045 2.70669e-018
0.07 -0.95 0.004875 3.29509e-019
0.07 -0.95 0.00525 1.34323e-018
0.07 -0.95 0.005625 -3.76204e-018
0.07 -0.95 0.006 1.7496e-018
0.07 -0.95 0.006375 -3.57692e-019
0.07 -0.95 0.00675 -9.57005e-019
0.07 -0.95 0.007125 6.54615e-018
0.07 -0.925 0.000375 0.00469523
0.07 -0.925 0.00075 0.000319928
0.07 -0.925 0.001125 2.90127e-005
0.07 -0.925 0.0015 2.6103e-007
0.07 -0.925 0.001875 7.11874e-011
0.07 -0.925 0.00225 5.66602e-009
0.07 -0.925 0.002625 9.09642e-016
0.07 -0.925 0.003 -6.92195e-020
0.07 -0.925 0.003375 9.04536e-019
0.07 -0.925 0.00375 3.39642e-018
0.07 -0.925 0.004125 2.70066e-018
0.07 -0.925 0.0045 -1.34864e-018
0.07 -0.925 0.004875 -3.52494e-018
0.07 -0.925 0.00525 -3.44571e-018
0.07 -0.925 0.005625 -1.50417e-018
0.07 -0.925 0.006 3.4666e-019
0.07 -0.925 0.006375 4.01384e-018
0.07 -0.925 0.00675 -2.67727e-018
0.07 -0.925 0.007125 -4.6533e-018
0.07 -0.9 0.000375 0.00685415
0.07 -0.9 0.00075 0.000987927
0.07 -0.9 0.001125 8.60907e-005
0.07 -0.9 0.0015 3.10189e-006
0.07 -0.9 0.001875 2.59944e-007
0.07 -0.9 0.00225 7.39533e-011
0.07 -0.9 0.002625 2.02969e-015
0.07 -0.9 0.003 6.97347e-013
0.07 -0.9 0.003375 1.30684e-018
0.07 -0.9 0.00375 3.82093e-018
0.07 -0.9 0.004125 -1.21188e-018
0.07 -0.9 0.0045 7.00255e-018
0.07 -0.9 0.004875 2.11846e-018
0.07 -0.9 0.00525 2.15542e-018
0.07 -0.9 0.005625 -4.1691e-018
0.07 -0.9 0.006 -2.20983e-018
0.07 -0.9 0.006375 -4.62556e-018
0.07 -0.9 0.00675 -3.78633e-018
0.07 -0.9 0.007125 7.50232e-018
0.07 -0.875 0.000375 0.00897983
0.07 -0.875 0.00075 0.00364865
0.07 -0.875 0.001125 0.000388279
0.07 -0.875 0.0015 0.0001572
0.07 -0.875 0.001875 3.95065e-005
0.07 -0.875 0.00225 1.13085e-009
0.07 -0.875 0.002625 1.68994e-012
0.07 -0.875 0.003 2.80477e-015
0.07 -0.875 0.003375 -1.27075e-019
0.07 -0.875 0.00375 2.74364e-019
0.07 -0.875 0.004125 -4.86101e-018
0.07 -0.875 0.0045 -8.45224e-018
0.07 -0.875 0.004875 5.60684e-018
0.07 -0.875 0.00525 -3.89852e-018
0.07 -0.875 0.005625 2.41087e-018
0.07 -0.875 0.006 2.70583e-019
0.07 -0.875 0.006375 2.24012e-018
0.07 -0.875 0.00675 -4.70927e-019
0.07 -0.875 0.007125 -6.80221e-018
